1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.19E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.38E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.43E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.26E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.29E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.44E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.27E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.50E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.40E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.26E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.23E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.46E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.41E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.38E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.24E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.39E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.49E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.48E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.82E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.45E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.39E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.45E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.29E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.36E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.19E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.26E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.10E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.12E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.14E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.14E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.31E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.46E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.29E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.42E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.42E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.92E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.23E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.10E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.38E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.10E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.14E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.14E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.19E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.45E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.19E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.15E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.14E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.19E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.92E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.88E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.22E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.15E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.15E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.15E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.02E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.47E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.41E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.41E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.43E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.41E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.33E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.34E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.27E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.43E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.31E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.33E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.22E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.92E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.15E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.22E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.47E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.19E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.22E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.22E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.22E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.19E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.15E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.57E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.17E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.22E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.19E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.23E+02,0.00E+00,5.00E+00,0.00E+00
1.61E-01,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.31E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.29E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.92E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.33E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.33E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.57E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.92E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.67E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.45E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.31E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.22E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.22E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.29E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.23E+02,0.00E+00,5.00E+00,0.00E+00
2.46E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.31E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.39E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.10E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.10E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.07E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.98E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.12E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.08E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.38E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.12E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.39E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.29E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.24E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.10E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.24E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.20E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.27E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.41E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.00E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.31E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,2.96E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.40E+01,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.29E+02,0.00E+00,5.00E+00,0.00E+00
3.65E+00,2.00E+00,0.00E+00,2.00E+00,5.00E+00,3.27E+02,0.00E+00,5.00E+00,0.00E+00
